id,treatment,AOD...4.2.,AOL...4.2.,AOV...4.2.,M2...3.7.,AI...3.7.,LO...3.7.,VO...3.7.,MO...3.7.,CG3.Prelimbic...3.7.,CG1.ACC...3.7.,S1J...2.2.,NAccC...2.2.,NAccS..2.2.,DP..2.2.,IL..2.2.,PrL...2.2.,Cl...2.2.,LSI...0.2.,LSD...0.2.,LSV...0.2.,Shi...0.2.,PLd...0.2.,Ld...0.2.,MS...0.2.,VDB...0.2.,HDB...0.2.,VP...0.2.,BNST_MA...0.2.,CPU_V...0.2.,CPU_DL...0.2.,CPU_DM...0.2.,DEn...0.2.,Pir...0.2.,Tu...0.2.,S1UL...0.2.,MPN...0.3.,MPA...0.3.,MPOL...0.3.,LPO...0.3.,MCPO...0.3.,LSD...0.3.,Cg1.2...0.3.,M2...0.3.,M1...0.3.,S1HL...0.3.,S1FL...0.3.,S1DZ...0.3.,S1BF...0.3.,S2...0.3.,GI.DI...0.3.,AIP...0.3.,PT...1.3.,Rt...1.3.,GP...1.3.,GP_background...1.3.,CPu...1.3.,Cpu_background...1.3.,B...1.3.,B_background...1.3.,SI...1.3.,Sch...1.3.,SO...1.3.,LOT...1.3.,Pir...1.3.,AD...1.8.,AVDM...1.8.,AVVL...1.8.,VA...1.8.,Re...1.8.,PVH...1.8.,AHC...1.8.,AHP...1.8.,LH...1.8.,SI...1.8.,CeM...1.8.,CeL...1.8.,CeC...1.8.,BLA...1.8.,DEn...1.8.,VEn...1.8.,BMA...1.8.,Aco...1.8.,MeAD...1.8.,PVA...2.12.,MDM...2.12.,CM...2.12.,Rt...2.12.,ZI...2.12.,PeVH...2.12.,RSG...2.12.,RSA...2.12.,LDVL...2.3.,VPL...2.3.,VM...2.3.,Rt...2.3.,ZI...2.3.,PeVH...2.3.,VMH...2.3.,LH...2.3.,BMA...2.3.,CeL...2.3.,BLA...2.3.,Pir...2.3.,PVP...3.8.,LPMR...3.8.,Po...3.8.,ZID...3.8.,ZIV...3.8.,PH...3.8.,Arc...3.8.,LaDL...3.8.,LaVM...3.8.,BLP...3.8.,BMP...3.8.,AHiAL...3.8.,PMCo...3.8.,CA1...3.8.,CA2...3.8.,CA3...3.8.,DG...3.8.,MHb...3.8.,LHbM...3.8.,LHbL...3.8.,PtA...3.8.,AuD...3.8.,Au1...3.8.,AuV...3.8.,PRh...3.8.,CA1...4.8.,CA2...4.8.,CA3...4.8.,DG...4.8.,RSG...4.8.,RSA...4.8.,APT...4.8.,LP...4.8.,DLG...4.8.,PR...4.8.,SNR...4.8.,MM...4.8.,ML...4.8.,LM...4.8.,SuM...4.8.,V2...4.8.,PtA...4.8.,AuD...4.8.,Au1...4.8.,AuV...4.8.,TeA...4.8.,Ect...4.8.,LEnt...4.8.,APir...4.8.,SubD...5.8.,DMPAG....5.8.,DLPAG....5.8.,LPAG....5.8.,MGV....5.8.,MGD....5.8.,R....5.8.,VTA....5.8.,SNR....5.8.,SNC....5.8.,SuG....5.8.,Op....5.8.,InG....5.8.,InWh....5.8.,Dp....5.8.,RSGa....5.8.,RSGb....5.8.,RSA....5.8.,V1...8.,DRD...8.,MR...8.,PMR...8.,PnO...8.,DMPAG...8.,ECIC...8.,RTg...8.,VLTg...8.,PN...8.,SPTg...8.,PPTg...8.,MITg...8.,V2MM...8.,V1M...8.,V1B...8.,V2L...8.,Vermis...10.04.,Cortex...10.04.,LC...10.04.
SD01,treatment,321.50000000000006,365.66666666666663,354.8333333333333,394,359.8333333333333,403.16666666666663,369.8333333333333,358.16666666666663,344,363.16666666666663,363.16666666666663,472.3333333333333,389.8333333333333,329.00000000000006,313.16666666666674,340.66666666666663,249.83333333333331,300.2,271.5333333333333,331.5333333333333,279.5333333333333,279.5333333333333,220.2,198.86666666666665,273.5333333333333,272.2,269.5333333333333,290.8666666666667,294.8666666666667,267.5333333333333,260.8666666666666,198.86666666666665,238.20000000000002,NA,312.20000000000005,309.2,306.2,277.2,282.2,268.2,325.2,373.53333333333336,354.86666666666673,332.8666666666666,343.5333333333333,338.8666666666667,299.5333333333333,327.5333333333333,326.19999999999993,282.2,258.8666666666666,439.5555555555555,324.00000000000006,127.33333333333334,179.5555555555556,417.33333333333337,448.4444444444445,104.00000000000003,181.7777777777778,231.7777777777778,191.2,138.2,368.2,298.44444444444446,757.2222222222223,558.3333333333334,526.1111111111111,392.77777777777777,417.2222222222222,284,316.2222222222223,410.66666666666674,252.88888888888894,257.3333333333333,288.44444444444446,369.5555555555556,350.66666666666674,398.44444444444446,261.77777777777777,290.6666666666667,247.33333333333337,215.6666666666667,277.33333333333337,409.44444444444446,403.88888888888886,366.1111111111111,251.66666666666663,387.2222222222222,398.33333333333337,510.5555555555556,504.99999999999994,389.4444444444444,256.11111111111114,280.5555555555556,202.77777777777777,387.2222222222222,370.5555555555556,375,233.88888888888897,260.55555555555566,366.11111111111114,377.2222222222222,232.777777777778,348.33333333333337,357.22222222222234,336.11111111111114,262.77777777777783,412.77777777777777,373.8888888888888,NA,196.11111111111114,216.1111111111112,309.44444444444446,300.5555555555556,425.00000000000006,275,309.44444444444446,361.66666666666674,322.77777777777777,439.44444444444446,342.77777777777783,393.88888888888886,416.11111111111114,439.44444444444446,443.8888888888889,418.33333333333337,371.6666666666667,NA,225.53333333333336,239.53333333333336,237.53333333333336,274.8666666666666,306.8666666666667,282.2,258.2,203.5333333333333,229.53333333333336,146.86666666666667,80.86666666666666,313.5333333333333,209.5333333333333,238.86666666666667,254.2,298.2,308.20000000000005,310.8666666666667,319.53333333333325,295.5333333333333,269.5333333333334,246.20000000000002,220.86666666666665,NA,290.2,298.8666666666667,292.2,333.53333333333336,339.5333333333333,328.8666666666666,292.8666666666667,193.5333333333333,214.86666666666665,208.86666666666667,363.5333333333333,157.53333333333336,275.5333333333333,254.2,269.5333333333333,NA,365.53333333333336,312.8666666666667,NA,498.44444444444457,460.66666666666674,382.88888888888886,452.8888888888888,520.6666666666669,536.2222222222223,377.33333333333337,309.55555555555566,509.55555555555566,364.0000000000001,400.6666666666667,277.33333333333337,634.0000000000001,679.5555555555557,684,667.3333333333334,628.4444444444446,624.0000000000001,415.11111111111114
SD02,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.16666666666663,470.6666666666667,491.49999999999994,323.99999999999994,326.49999999999994,363.16666666666663,304,272.8666666666666,240.86666666666667,320.20000000000005,260.2,229.53333333333336,189.5333333333333,170.2,234.20000000000002,234.86666666666667,210.86666666666665,324.8666666666666,290.2,264.2,262.8666666666666,242.86666666666667,216.2,311.53333333333325,282.2,235.53333333333336,292.8666666666667,265.5333333333333,265.5333333333333,273.5333333333333,296.8666666666667,332.8666666666666,310.8666666666667,308.8666666666666,300.2,304.8666666666666,290.8666666666667,324.20000000000005,320.20000000000005,299.5333333333333,276.8666666666666,380.6666666666667,256.2222222222222,65.11111111111109,125.11111111111109,315.11111111111114,377.33333333333337,57.333333333333336,100.66666666666669,144.00000000000003,239.20000000000002,303.2,350.2,261.77777777777783,667.2222222222223,522.7777777777778,459.4444444444445,340.55555555555566,355.00000000000006,160.6666666666667,287.33333333333337,336.22222222222234,164.00000000000003,136.22222222222223,171.7777777777778,198.44444444444449,197.3333333333334,381.77777777777777,228.44444444444446,196.22222222222229,249.55555555555563,199.55555555555563,192.88888888888894,415.00000000000006,419.44444444444446,429.44444444444446,310.5555555555556,355.00000000000006,277.22222222222223,482.77777777777777,492.7777777777779,443.8888888888889,321.6666666666667,321.6666666666667,250.55555555555566,368.3333333333333,352.77777777777783,378.3333333333333,252.7777777777778,323.33333333333337,397.2222222222222,393.33333333333337,320.00000000000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.53333333333336,294.8666666666667,300.8666666666667,312.20000000000005,324.8666666666666,300.2,276.2,267.5333333333333,286.2,162.86666666666667,181.5333333333333,405.5333333333333,330.19999999999993,244.20000000000002,226.86666666666665,352.20000000000005,396.8666666666667,414.2,404.2,362.19999999999993,329.53333333333336,296.8666666666667,288.2,320.2,318.8666666666667,317.5333333333333,313.5333333333333,336.20000000000005,286.8666666666667,276.2,250.20000000000002,77.53333333333333,306.20000000000005,244.86666666666667,388.2,238.20000000000002,290.2,278.2,241.53333333333336,346.19999999999993,311.5333333333333,326.8666666666667,381.5333333333333,511.7777777777779,387.33333333333337,287.33333333333337,354,NA,512.8888888888889,237.33333333333334,201.77777777777783,452.8888888888888,311.77777777777777,259.55555555555554,201.77777777777783,509.55555555555566,562.8888888888889,595.1111111111112,596.2222222222223,636.2222222222223,609.5555555555557,408.44444444444446
SD03,treatment,339.8333333333333,420.6666666666667,379,410.6666666666667,390.66666666666663,428.16666666666663,386.4999999999999,387.3333333333333,379,386.5,325.66666666666674,388.1666666666666,393.1666666666666,264.8333333333333,280.6666666666667,336.50000000000006,245.66666666666663,311.5333333333333,260.2,352.8666666666667,273.53333333333336,296.8666666666667,206.86666666666667,189.5333333333333,259.53333333333336,252.86666666666667,217.53333333333336,258.2,268.2,255.53333333333333,254.2,229.53333333333336,258.8666666666667,274.2,314.20000000000005,220.2,299.5333333333333,280.8666666666667,218.2,322.20000000000005,279.5333333333333,330.19999999999993,300.2,312.8666666666666,311.53333333333325,323.5333333333333,321.5333333333333,363.5333333333333,362.86666666666673,338.19999999999993,328.20000000000005,335.11111111111114,259.5555555555556,72.8888888888889,119.55555555555559,317.33333333333337,369.5555555555557,36.222222222222214,97.33333333333336,122.88888888888891,214.2,206.86666666666667,378.2,290.6666666666667,711.6666666666667,522.7777777777778,455.00000000000006,291.6666666666667,339.44444444444446,193.99999999999997,251.77777777777783,314.00000000000006,158.44444444444446,150.66666666666669,209.55555555555557,258.44444444444446,321.77777777777783,390.6666666666668,236.22222222222226,228.44444444444446,265.11111111111114,242.88888888888894,259.55555555555554,373.8888888888888,383.88888888888886,405,279.4444444444445,333.88888888888897,512.7777777777778,458.3333333333332,405,421.6666666666667,269.4444444444445,247.2222222222223,221.66666666666669,321.6666666666667,367.2222222222222,312.77777777777777,203.88888888888894,305,340.55555555555566,377.2222222222222,288.3333333333333,319.44444444444446,405,353.88888888888897,269.4444444444445,266.11111111111114,329.44444444444446,200.00000000000003,259.44444444444446,335.00000000000006,350.00000000000006,328.33333333333337,333.33333333333337,308.33333333333337,242.7777777777778,243.88888888888897,220.55555555555563,359.4444444444445,270.5555555555556,335.00000000000006,383.88888888888886,368.3333333333334,391.6666666666667,417.2222222222222,382.77777777777777,303.8888888888889,213.53333333333336,245.5333333333334,218.86666666666665,231.53333333333336,290.8666666666667,249.53333333333327,221.53333333333336,204.86666666666667,246.20000000000002,104.86666666666666,144.20000000000002,384.8666666666667,335.53333333333336,139.53333333333333,184.19999999999996,278.2,292.8666666666667,313.5333333333333,294.8666666666667,266.2,237.53333333333336,227.53333333333336,196.86666666666665,217.53333333333336,258.8666666666666,295.5333333333333,286.2,324.8666666666666,338.19999999999993,320.20000000000005,181.53333333333336,140.20000000000002,246.20000000000002,196.2,364.20000000000005,196.2,285.5333333333333,232.20000000000002,256.2,334.8666666666667,335.5333333333333,270.8666666666666,326.19999999999993,502.88888888888897,366.22222222222234,301.77777777777777,349.55555555555566,498.44444444444457,564,294,251.77777777777783,490.66666666666663,334.00000000000006,210.66666666666674,NA,514.0000000000001,577.3333333333334,582.8888888888889,554.0000000000002,590.6666666666667,631.7777777777779,337.3333333333334
SD04,control,309,328.16666666666674,325.6666666666666,359,346.5,383.16666666666663,367.3333333333333,349,332.33333333333326,344.8333333333333,374.8333333333333,426.4999999999999,NA,271.5,274.8333333333333,312.3333333333333,321.50000000000006,305.5333333333333,242.86666666666667,349.53333333333336,278.2,285.5333333333333,176.2,241.53333333333336,255.53333333333333,233.53333333333336,207.5333333333333,260.2,239.53333333333336,229.53333333333336,230.86666666666665,158.86666666666667,212.86666666666665,328.8666666666667,273.5333333333333,184.19999999999996,267.5333333333333,258.8666666666666,242.86666666666667,222.20000000000002,272.8666666666666,315.53333333333325,277.5333333333333,280.8666666666667,282.2,287.5333333333333,292.2,320.8666666666666,306.19999999999993,291.5333333333333,256.2,371.77777777777783,231.7777777777778,44.000000000000014,120.66666666666671,306.2222222222223,355.11111111111114,54.00000000000005,109.55555555555557,146.22222222222223,232.88888888888894,286.22222222222223,446.22222222222223,235.11111111111114,636.1111111111112,501.6666666666668,422.77777777777777,171.6666666666667,371.6666666666667,221.66666666666669,315.00000000000006,366.1111111111111,172.7777777777778,196.11111111111111,213.88888888888894,249.44444444444449,256.11111111111114,285,217.22222222222229,180.5555555555556,250.55555555555554,267.22222222222223,248.3333333333333,376.1111111111111,346.11111111111114,397.2222222222222,289.4444444444445,336.11111111111114,282.77777777777783,459.4444444444445,451.6666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.3333333333333,308.33333333333337,276.11111111111114,229.44444444444446,356.1111111111111,338.33333333333337,244.99999999999997,227.22222222222229,283.8888888888889,325.00000000000006,358.3333333333333,395,358.3333333333333,238.33333333333337,262.77777777777783,247.2222222222223,312.77777777777777,275,396.1111111111111,357.22222222222234,352.77777777777783,419.44444444444446,392.77777777777777,343.88888888888897,282.77777777777783,234.20000000000002,253.53333333333333,242.19999999999996,250.86666666666662,334.8666666666667,260.8666666666666,250.20000000000002,219.53333333333336,253.53333333333327,139.53333333333333,58.86666666666666,333.53333333333336,221.53333333333336,202.86666666666667,224.20000000000002,296.2,310.19999999999993,316.20000000000005,296.8666666666667,263.5333333333333,241.5333333333333,227.53333333333336,192.2,235.53333333333336,242.86666666666667,257.5333333333333,266.2,289.5333333333333,312.8666666666666,284.8666666666667,151.53333333333336,185.5333333333333,158.86666666666667,132.20000000000002,325.53333333333336,156.20000000000002,252.20000000000002,212.86666666666665,212.2,303.53333333333325,320.20000000000005,250.86666666666662,304.8666666666667,429.55555555555554,320.66666666666674,281.77777777777783,357.3333333333334,449.5555555555556,538.4444444444446,291.77777777777783,277.33333333333337,470.6666666666668,395.1111111111112,216.22222222222229,NA,NA,590.6666666666667,562.8888888888889,548.4444444444445,608.4444444444446,632.888888888889,497.33333333333326
SD05,treatment,259,322.33333333333337,278.1666666666667,402.33333333333337,396.4999999999999,407.33333333333337,393.1666666666666,384,368.16666666666663,387.3333333333333,366.5,474.8333333333333,503.1666666666667,274,320.6666666666666,349.8333333333333,288.1666666666667,288.8666666666667,252.2,332.8666666666666,260.2,258.8666666666666,225.53333333333336,183.5333333333333,216.86666666666665,334.20000000000005,224.86666666666665,272.8666666666666,297.5333333333333,264.8666666666666,244.86666666666667,206.86666666666667,264.8666666666666,363.5333333333333,321.5333333333333,NA,NA,NA,NA,NA,NA,370.86666666666673,310.8666666666667,312.20000000000005,326.19999999999993,316.8666666666666,312.20000000000005,336.8666666666666,328.20000000000005,324.20000000000005,288.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.11111111111114,353.88888888888897,363.88888888888897,298.33333333333337,262.77777777777783,348.33333333333337,279.4444444444445,265,307.2222222222223,313.88888999999995,317.2222222222223,365.00000000000006,268.3333333333333,272.77777777777783,295,266.11111111111114,352.77777777777783,279.4444444444445,433.88888888888886,443.8888888888889,407.2222222222222,402.77777777777777,429.44444444444434,415.00000000000006,329.44444444444446,200.86666666666667,240.20000000000002,225.53333333333336,251.53333333333333,286.2,259.53333333333336,225.53333333333336,201.5333333333333,252.2,103.53333333333333,87.53333333333332,305.5333333333333,274.8666666666666,182.2,204.2,275.5333333333333,290.2,302.20000000000005,302.20000000000005,278.8666666666666,259.53333333333336,242.20000000000002,210.2,248.19999999999996,276.8666666666666,293.2,314.2,300.2,334.19999999999993,264.2,283.5333333333333,156.20000000000002,246.20000000000002,208.2,377.5333333333333,192.86666666666665,284.2,255.53333333333327,259.5333333333333,352.8666666666667,369.5333333333333,294.8666666666667,344.20000000000005,444.00000000000006,362.88888888888886,306.2222222222223,311.77777777777777,432.8888888888889,562.8888888888889,227.33333333333334,220.66666666666666,388.4444444444445,345.11111111111114,250.66666666666669,124,495.11111111111114,537.3333333333334,503.99999999999994,475.1111111111111,651.7777777777777,635.1111111111111,488.44444444444446
SD06,control,281.5,329.00000000000006,NA,404.83333333333326,403.1666666666666,412.33333333333337,416.4999999999999,393.1666666666666,354.8333333333333,382.3333333333333,329.83333333333337,406.50000000000006,440.6666666666667,258.16666666666663,275.6666666666667,322.33333333333337,253.99999999999997,310.8666666666667,266.2,330.19999999999993,300.2,320.20000000000005,124.86666666666665,238.86666666666667,239.5333333333333,233.5333333333333,211.53333333333336,228.20000000000002,259.53333333333336,248.86666666666667,227.53333333333336,170.86666666666667,220.2,307.5333333333333,310.20000000000005,173.53333333333333,270.2,287.19999999999993,283.5333333333333,252.20000000000002,136.20000000000002,342.19999999999993,326.8666666666667,305.5333333333333,300.2,298.8666666666667,296.2,306.20000000000005,314.20000000000005,257.5333333333333,248.86666666666667,386.2222222222222,302.77777777777777,72.8888888888889,120.66666666666666,317.33333333333337,362.8888888888889,142.88888888888889,151.77777777777777,261.77777777777777,258.44444444444446,262.88888888888886,418.44444444444446,258.44444444444446,632.7777777777779,482.77777777777777,376.1111111111111,NA,383.88888888888886,NA,NA,NA,200.55555555555563,171.6666666666667,NA,NA,NA,NA,231.6666666666667,147.22222222222223,NA,226.11111111111111,NA,NA,NA,NA,NA,NA,NA,413.88888888888886,407.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.33333333333337,311.6666666666667,315.00000000000006,210.5555555555556,313.88888888888897,307.2222222222223,387.22222222222234,221.66666666666669,318.33333333333337,281.6666666666667,231.6666666666667,238.33333333333337,220.55555555555563,235.00000000000006,227.22222222222229,230.55555555555563,311.6666666666667,281.6666666666667,386.1111111111111,347.22222222222234,351.66666666666663,360.5555555555555,379.4444444444444,317.2222222222223,295,232.86666666666667,212.86666666666665,209.5333333333333,258.2,270.8666666666666,235.53333333333336,226.86666666666665,209.5333333333333,254.86666666666667,130.86666666666665,134.20000000000002,395.53333333333336,292.2,347.5333333333333,208.86666666666667,265.5333333333333,278.2,300.2,295.5333333333333,266.2,250.19999999999996,222.20000000000002,194.2,242.20000000000002,231.53333333333336,266.2,NA,NA,294.8666666666667,268.20000000000005,NA,NA,NA,NA,315.53333333333325,144.86666666666667,236.20000000000002,177.53333333333333,220.86666666666665,282.8666666666667,289.5333333333333,240.20000000000002,290.2,477.33333333333326,412.88888888888886,374.0000000000001,331.77777777777783,517.3333333333333,639.5555555555557,235.11111111111114,214,482.88888888888897,260.6666666666667,254,280.6666666666667,557.3333333333334,551.7777777777778,510.66666666666663,486.2222222222222,624.0000000000001,610.6666666666667,471.77777777777783
SD07,treatment,221.49999999999997,291.5,263.16666666666663,352.3333333333333,333.1666666666666,354,336.50000000000006,339.8333333333333,312.3333333333333,339,345.66666666666663,437.33333333333337,434.00000000000006,259.8333333333333,283.1666666666667,333.1666666666666,289.8333333333333,298.8666666666667,250.86666666666667,331.5333333333333,257.53333333333336,284.2,217.53333333333336,184.19999999999996,246.20000000000002,256.8666666666666,243.5333333333334,294.1999999999999,284.8666666666667,260.8666666666666,260.8666666666666,195.5333333333333,234.86666666666667,NA,294.2,199.5333333333333,268.2,274.2,266.8666666666666,258.2,290.8666666666667,327.5333333333333,284.8666666666667,260.8666666666667,273.5333333333333,280.8666666666667,278.8666666666666,308.20000000000005,308.8666666666666,296.2,276.8666666666666,494.0000000000001,264,127.33333333333339,165.11111111111111,370.6666666666667,414.00000000000006,NA,NA,260.6666666666667,337.3333333333334,294,520.6666666666667,390.6666666666667,656.6666666666666,490,406.6666666666667,195.00000000000003,390,251.6666666666667,409.99999999999994,375.0000000000001,190.00000000000003,198.33333333333337,218.33333333333337,256.66666666666663,275,388.3333333333333,273.3333333333333,238.33333333333337,265.00000000000006,NA,303.33333333333337,350.55555555555566,321.6666666666667,349.44444444444446,237.22222222222229,265,234.99999999999994,397.22222222222234,396.1111111111112,288.3333333333333,277.22222222222223,299.4444444444444,125,300.5555555555556,268.3333333333333,332.77777777777777,191.66666666666674,279.4444444444445,320.5555555555556,339.44444444444446,236.11111111111111,337.2222222222223,349.44444444444446,317.2222222222223,NA,NA,NA,295,248.3333333333333,277.22222222222223,NA,NA,NA,NA,257.22222222222234,252.7777777777778,240.55555555555563,337.2222222222223,299.4444444444444,360.55555555555566,411.6666666666667,345.00000000000006,NA,NA,NA,315.00000000000006,194.86666666666665,238.86666666666667,216.86666666666665,236.20000000000002,278.8666666666666,262.2,228.20000000000002,220.2,246.86666666666667,128.86666666666665,72.2,288.2,287.5333333333333,207.5333333333333,218.86666666666665,278.8666666666666,287.5333333333333,302.8666666666667,310.8666666666667,282.8666666666667,260.8666666666666,244.19999999999996,221.53333333333336,237.53333333333336,258.2,288.2,289.5333333333333,298.2,313.5333333333333,295.5333333333333,NA,202.2,190.86666666666665,210.2,370.2,186.86666666666665,278.2,228.86666666666665,222.86666666666665,314.8666666666667,300.8666666666667,250.19999999999996,304.8666666666667,409.55555555555554,375.1111111111112,344.00000000000006,242.88888888888894,419.55555555555554,528.4444444444445,188.44444444444449,105.11111111111116,432.8888888888889,198.44444444444443,261.77777777777777,170.6666666666667,485.1111111111112,521.7777777777778,496.2222222222223,491.7777777777779,654,568.4444444444446,NA
SD08,control,323.99999999999994,329.83333333333337,343.16666666666663,319.83333333333337,294,318.16666666666674,292.3333333333333,287.3333333333333,289.8333333333333,281.5,304,365.66666666666663,368.16666666666663,243.16666666666669,274.8333333333333,311.5,269.8333333333333,293.5333333333333,238.20000000000002,320.8666666666666,272.2,284.8666666666667,220.86666666666665,198.2,260.8666666666666,216.2,235.53333333333336,261.5333333333333,271.5333333333333,250.19999999999996,256.8666666666666,173.53333333333333,202.86666666666667,283.5333333333333,282.2,NA,256.8666666666667,251.53333333333333,204.2,243.53333333333333,262.2,306.8666666666667,266.2,285.5333333333333,274.2,284.8666666666667,280.8666666666667,292.2,276.2,251.53333333333333,230.20000000000002,377.33333333333337,239.5555555555556,82.8888888888889,149.55555555555557,345.11111111111114,382.88888888888886,20.666666666666682,92.88888888888889,169.55555555555557,NA,258.44444444444446,NA,318.44444444444446,643.8888888888889,477.22222222222223,435.00000000000006,277.22222222222223,359.4444444444445,300.5555555555556,291.6666666666667,361.66666666666663,178.3333333333334,219.44444444444443,239.44444444444446,248.3333333333333,281.6666666666667,333.88888888888897,218.33333333333337,203.88888888888891,249.44444444444449,235.00000000000006,261.66666666666663,351.66666666666674,410.55555555555554,389.4444444444444,265,350.5555555555555,336.11111111111114,430.55555555555554,405,421.6666666666667,300.5555555555556,297.2222222222223,231.6666666666667,327.2222222222223,363.8888888888889,343.88888888888897,197.22222222222229,299.4444444444444,338.33333333333337,417.2222222222222,277.22222222222223,321.6666666666667,305,317.2222222222223,212.77777777777777,296.1111111111111,328.33333333333337,238.33333333333337,228.33333333333337,285,296.1111111111111,319.44444444444446,368.3333333333334,319.44444444444446,238.33333333333337,259.44444444444446,228.33333333333337,306.1111111111111,255.00000000000006,369.4444444444444,342.77777777777783,391.6666666666667,367.2222222222222,410.55555555555554,362.77777777777783,283.8888888888889,192.86666666666665,246.86666666666667,216.86666666666665,234.86666666666667,291.5333333333333,250.86666666666667,250.86666666666667,235.53333333333336,262.2,134.20000000000002,156.20000000000002,433.5333333333333,396.2,213.53333333333336,197.5333333333333,272.2,283.5333333333333,276.2,282.8666666666667,253.53333333333327,235.53333333333336,224.86666666666665,201.5333333333333,236.20000000000002,224.86666666666665,258.20000000000005,271.5333333333333,274.8666666666666,315.53333333333325,295.5333333333333,258.20000000000005,120.2,210.86666666666665,147.53333333333336,335.5333333333333,130.20000000000002,242.86666666666667,205.5333333333333,212.86666666666665,291.5333333333333,292.2,224.20000000000002,302.8666666666667,490.66666666666663,405.11111111111114,334.00000000000006,334.00000000000006,460.66666666666674,532.8888888888889,309.55555555555566,242.88888888888894,472.88888888888886,355.11111111111114,265.11111111111114,175.11111111111114,558.4444444444446,594,568.4444444444446,542.888888888889,614.0000000000001,640.6666666666666,757.3333333333333
SD09,treatment,309,334.00000000000006,331.50000000000006,315.66666666666674,322.33333333333337,340.66666666666674,340.66666666666674,361.5,319.00000000000006,324.00000000000006,313.99999999999994,425.25,452.75,281.5,317.75000000000006,349,334,319.53333333333325,269.5333333333333,338.8666666666667,296.8666666666666,NA,234.20000000000002,172.86666666666667,224.86666666666665,220.2,250.86666666666667,NA,272.8666666666666,243.5333333333334,242.20000000000002,198.86666666666665,203.5333333333333,296.8666666666667,291.5333333333333,168.86666666666667,284.8666666666667,290.8666666666667,228.20000000000002,262.8666666666667,NA,342.19999999999993,324.20000000000005,305.5333333333333,286.8666666666667,290.2,283.5333333333333,296.8666666666667,278.8666666666666,253.53333333333333,248.86666666666667,469.4444444444444,NA,105.00000000000003,131.6666666666667,340.55555555555566,370.55555555555566,308.33333333333337,308.33333333333337,290.5555555555556,285,255.00000000000006,498.3333333333334,289.4444444444445,758.3333333333333,527.2222222222222,464.9999999999999,NA,440.55555555555554,NA,NA,NA,349.44444444444446,280.5555555555556,NA,NA,NA,NA,242.7777777777778,208.33333333333346,NA,257.22222222222223,NA,NA,NA,NA,NA,NA,NA,446.11111111111114,407.2222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.22222222222223,383.88888888888886,368.3333333333333,390.5555555555555,318.33333333333337,346.11111111111114,244.99999999999997,259.44444444444446,343.88888888888886,320.5555555555556,286.1111111111112,279.4444444444445,251.66666666666663,258.3333333333333,236.11111111111111,238.33333333333337,348.3333333333333,308.33333333333337,382.77777777777777,419.44444444444446,326.11111111111114,412.77777777777777,406.1111111111111,368.3333333333333,299.4444444444444,222.86666666666665,242.86666666666667,230.20000000000002,249.53333333333333,310.20000000000005,254.20000000000005,272.2,246.19999999999996,272.8666666666666,164.2,41.533333333333324,314.20000000000005,250.86666666666667,208.2,242.19999999999996,272.2,313.5333333333333,311.5333333333333,302.20000000000005,274.8666666666666,258.2,244.20000000000002,188.2,211.53333333333336,250.86666666666667,276.8666666666666,NA,NA,354.86666666666673,240.86666666666667,NA,204.86666666666667,46.86666666666667,158.86666666666667,328.20000000000005,122.2,236.86666666666667,152.86666666666667,255.53333333333327,296.8666666666667,312.8666666666666,224.20000000000002,307.5333333333333,667.3333333333334,339.55555555555566,312.88888888888897,340.66666666666674,677.3333333333334,584,329.55555555555566,NA,591.7777777777778,228.44444444444446,387.33333333333337,400.6666666666667,NA,NA,NA,NA,641.7777777777779,604,487.3333333333335
